Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
OS9	1940.4169299173154	0.49401438020525357	0.061539053064701824	8.375106724184924e-16	3.974930208558484e-15
AC025165.2	0.0				
AGAP2	29.598721295021793	-0.7919351385252124	0.3629716639684505	0.017124766015867095	0.032080442198223785
AGAP2-AS1	4.6178128736523405	-0.3372875741242426	0.6690055410007404	0.4704423333409711	0.5708393074942282
TSPAN31	371.33147807601256	-1.3083390809909212	0.11639609953211796	9.021940485422275e-30	6.711067876516674e-29
CDK4	1404.2507747775137	-0.14935500822604708	0.07378620833411213	0.04224759392605171	0.0731447988978742
MIR6759	0.0				
MARCHF9	167.21012265898113	-0.8256435926525506	0.16262193233009847	2.357877389806391e-07	7.398530106388757e-07
CYP27B1	59.23432196593323	-1.244973002803049	0.2727978981941005	1.8267060947648406e-06	5.359252453085816e-06
METTL1	87.2227369639776	-3.0158325764638483	0.2776410581580229	3.119683687349193e-28	2.224922662510482e-27
EEF1AKMT3	74.60094268987085	-0.6364288898477342	0.2313727362339125	0.004283730080346114	0.008885906450652957
AC025165.3	0.0				
TSFM	5.4958811119220625	-1.470017352841385	0.9659509794729305	0.025059097260997365	0.045521448387691676
AVIL	57.05828591015236	-2.116088584175005	0.29715775369328157	2.1164056116666201e-13	9.041010246821696e-13
AC025165.5	8.33218172458398	-2.113200340842662	0.8464662394306931	0.0019724276349055822	0.004287754519014744
RNU6-1083P	0.0				
AC025165.4	1.904060014536388	-0.595215270863285	0.959059829591474	0.20696850216393217	0.2917258054140202
CTDSP2	3810.789472327869	0.6082576344055042	0.05208463244082027	1.3324420714561747e-31	1.0475528263377517e-30
MIR26A2	0.5862337086730858	0.3328534114942099	0.9635872115072547	0.26576118963332307	
AC083805.2	0.6797784660140662	0.2654892780448141	0.9032507341574595	0.41103424361793545	
AC083805.1	0.17343631663636513	-0.09879618493729586	0.9004711365801991	0.9188618098995333	
AC083805.3	0.0				
ATP23	35.03676933941731	-1.185367724902824	0.350424035155523	0.00027100225693370863	0.0006531612740776481
GIHCG	5.838596809701028	-0.7231736965367922	0.7118818763807985	0.154821580092983	0.22788545287528233
AC084033.1	0.539931671342404	-0.05228001100478928	0.8606762102654859	0.8466406531397752	
RN7SKP65	0.0				
AC084033.2	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
LINC02403	0.0				
AC090643.1	0.0				
AC090643.2	0.0				
RPL21P103	0.0				
AC025578.1	0.0				
AC020637.1	0.0				
LINC02388	0.0				
LRIG3	311.6654054727263	-0.6589877323809317	0.12444621898670227	8.512660345325761e-08	2.751103381891187e-07
AC068305.2	0.4775817903314433	-0.04980198902372044	0.8675990232617918	0.8825373872166685	
RPS6P22	0.14708504533916794	-0.09459791839923727	0.8997161871829985	0.9188618098995333	
AC068305.1	0.14708504533916794	-0.09459791839923727	0.8997161871829985	0.9188618098995333	
AC046129.1	0.0				
AC108721.2	0.0				
AC108721.1	0.0				
RNU6-279P	0.0				
RNU6-871P	0.0				
LINC02448	0.0				
RNU4-20P	0.0				
SLC16A7	286.96184551791515	-2.622774838651427	0.16076288826446136	1.3575908932756852e-60	1.9555177660419883e-59
AC079905.2	0.17343631663636513	-0.09879618493729586	0.9004711365801991	0.9188618098995333	
AC079905.1	0.9837079851368873	0.1462673065148942	0.8481887109041876	0.6441267159168699	0.7283472965986844
AC080011.1	0.0				
AC087883.2	0.0				
AC087883.1	0.0				
AC130406.1	0.0				
AC090022.1	0.0				
AC090022.2	0.0				
AC090017.1	0.21941030936687092	0.11466038038361771	0.9038456501997624	0.7117275189975929	
DUX4L52	0.0				
AC090629.1	0.0				
TAFA2	5.758647841380687	-1.997951448879136	1.0198629872782348	0.00781312294284927	0.015567159658730104
RPL21P104	0.0				
KRT8P19	0.0				
RPS3P6	3.857014209507509	0.49087051432595263	0.7425130591202224	0.31257215011464606	0.41056966701295944
AC078789.1	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
KLF17P1	0.21941030936687092	0.11466038038361771	0.9038456501997624	0.7117275189975929	
USP15	1370.5717058980351	1.1393798231620993	0.07035978663462833	2.5798075370420174e-59	3.623885875653939e-58
MIR6125	0.0				
RNU6-595P	0.4028220090199784	0.2283576185749063	0.9253363051231568	0.4328472571897374	
AC079035.2	2.4421081401992755	1.3045600555333838	1.4385343900860341	0.048732915830966866	0.0830843045070013
MON2	837.641034822933	0.07965735547895869	0.07890361973206324	0.31142683503195157	0.40922746785095165
AC079035.1	0.21941030936687092	0.11466038038361771	0.9038456501997624	0.7117275189975929	
RNU6-399P	0.0				
LINC01465	2.5189128240810774	-0.9773091145679298	1.15290635845709	0.09467231996353265	0.14929603464182367
AC048341.1	91.13390022618063	-2.2314384595114953	0.24682703398989025	2.6091686208586115e-20	1.455404791024481e-19
MIRLET7I	0.0				
AC048341.2	31.37606836108147	-0.9921788377679632	0.3642975049026121	0.0030224489130945263	0.0064152362972267705
PPM1H	606.9739725076569	-0.07949163996595984	0.09301416156005321	0.3893982067296675	0.4908650807978458
RPL32P26	0.24742234543929645	-0.13473110698035876	0.9045334773265802	0.7446398689968446	
GAPDHP44	1.182609730533997	0.2329828385364031	0.842969409961427	0.5289547110123511	0.6266685471603767
RNU1-83P	0.0				
AC078814.1	0.0				
RPL14P1	84.06341304407204	0.6679409331123856	0.21277729566621673	0.001204570529669755	0.002693226668764289
AC078814.3	0.21941030936687092	0.11466038038361771	0.9038456501997624	0.7117275189975929	
LDHAL6CP	0.0				
AC078814.2	0.0				
RSL24D1P5	0.0				
AVPR1A	0.0				
AC135584.1	0.0				
HNRNPA1P69	0.0				
AC026116.1	0.0				
DPY19L2	0.0				
AC084357.2	0.6675072550064245	-0.13446455369446222	0.8618210196789193	0.6417319426699375	
AC027667.1	0.21941030936687092	0.11466038038361771	0.9038456501997624	0.7117275189975929	
AC084357.3	0.0				
AC084357.1	0.0				
RXYLT1	77.14355726429085	-1.5924322254138874	0.2494492736353518	4.571396467078049e-11	1.7496402221461898e-10
RXYLT1-AS1	0.0				
PABPC1P4	35.81571386092963	0.26804058001703013	0.33040913503261865	0.3848188372189588	0.48631966164912543
SRGAP1	156.75779824449725	-1.5911845987526558	0.1874997639563842	5.4705370113980555e-18	2.810689968350502e-17
RPL36AP41	0.7309589331260947	-0.18201097416362874	0.8699581906882514	0.567462692636125	
AC079866.2	0.14708504533916794	-0.09459791839923727	0.8997161871829985	0.9188618098995333	
AC079866.1	0.0				
AC020611.1	0.0				
AC020611.2	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
AC025576.3	0.21941030936687092	0.11466038038361771	0.9038456501997624	0.7117275189975929	
AC025576.2	0.0				
AC025576.1	0.0				
C12orf66	99.3110311637083	-1.5230968113944883	0.2124086467485641	2.2541142397640921e-13	9.61478171019857e-13
RNU6-1009P	0.0				
AC012158.1	0.7754601172371363	-0.3968794818679659	0.9901280015136642	0.2356551654715384	
RNU5A-7P	0.0				
C12orf56	0.3197476094669994	0.05331186380854842	0.8784707141707816	0.871926381535463	
AC012158.2	0.0				
AC135279.3	1.210900544343697	0.15190029966664864	0.8341067738791926	0.6615816762010049	0.7426364934041303
AC135279.1	0.0				
XPOT	9749.283679887332	0.16644026838127796	0.06399138275329999	0.009187140741090841	0.01810278146405607
AC135279.2	16.658382322419694	0.4402154211542554	0.4630228581560586	0.2720375683628241	0.3660161353180492
AC135279.4	2.6147707043271073	1.7744273520579457	1.5239050651625288	0.028181530188417906	0.05067352678431655
TBK1	1417.4592933100353	1.7639695941825406	0.06921866562275938	7.319907008474413e-144	2.9148410017225527e-142
RASSF3	1891.526965283603	-0.24088554896470327	0.06217331274734138	0.0001029104837884473	0.00025859440408990115
AC078962.3	0.0				
AC078962.1	0.0				
AC078962.5	0.4817637328836511	0.15711981989526738	0.8806183838749481	0.6110139403809609	
MIR548Z	0.0				
MIR548C	0.0				
AC078962.2	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
AC078962.4	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
AC025262.2	0.0				
AC025262.1	0.6755965234618585	0.05083449466973716	0.8490711891265205	0.8605438616339717	
GNS	2320.572512208585	0.7353609306467142	0.05633122347086353	4.185972211930842e-39	3.950260657139901e-38
TBC1D30	84.48445535407753	-1.8992845016834228	0.2483706689473923	4.5962759564029826e-15	2.1175766697881006e-14
AC078815.1	0.0				
AC025262.3	0.765184688036711	0.024019639726438266	0.8343796602644284	0.9396072923851939	
RPL7P39	1.392560657640066	-0.27831102730581997	0.8571268274509499	0.4587788607938158	0.5590892821818879
LINC02389	1.483647060369084	-1.1396956213817322	1.7832162421466702	0.038317592598252445	0.06693909121751765
LINC02231	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
RNU6ATAC42P	0.0				
AC135895.1	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
WIF1	0.32052136197553305	-0.16573733477647912	0.9087878657425402	0.6530838459924326	
RNU6-166P	0.0				
APOOP3	0.0				
LEMD3	1345.7041569472487	1.600996407628375	0.06810649339486405	9.975854290117939e-123	3.242939835085972e-121
AC026124.2	2.544378252841822	-0.6720122812100592	0.9306059337722541	0.18605373848240986	0.26620394080161924
MSRB3	0.5039330616286405	-0.06365479596600658	0.8632452126382126	0.848846821356103	
AC026124.1	0.0				
KRT18P60	0.960016580909532	-0.05311977286632155	0.825541755623495	0.8743692105866221	
AC025419.1	0.5211959621757901	-0.30447086048368205	0.9437649866610385	0.38063431135547793	
AC090023.1	0.0				
LINC02454	2.0584325774059633	-2.792131951714989	2.881612978037501	0.010383745395064824	0.020287263241826635
AC090023.2	0.0				
PCNPP3	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
RPSAP52	2.558932019456228	-0.6851879566533524	0.9199506961166022	0.18202951626899055	0.26123795158492447
HMGA2	181.20800159914228	-2.767379281021187	0.1961623965326696	5.724505818313755e-46	6.247873450450532e-45
AC107308.1	0.2941700906783359	-0.1356194667658049	0.9059589883036933	0.7079911143275048	
HMGA2-AS1	3.4186859966632346	-2.6110236749090014	1.6136237559856483	0.007834180644596817	0.015604999124859312
AC090673.1	1.1994523527074905	-0.46423061341298266	0.9522113425970328	0.23332047533409908	0.3229034528536536
MIR6074	0.0				
LINC02425	0.0				
RPL21P18	2.111911441390683	0.27258555667691026	0.7849438040238902	0.5296460592704875	0.6272590639217387
RNA5SP362	0.0				
LLPH	200.7916387384759	-0.6037277823788106	0.14177779975333538	1.582192511013525e-05	4.296933706645625e-05
AC078927.1	0.0				
LLPH-DT	2.990539817057166	-0.9343019449497024	1.0304396281450496	0.10433207741472188	0.16241540433272197
TMBIM4	119.30576641595405	-0.957016102649164	0.18574449110433078	1.370043851933224e-07	4.3783432435970367e-07
IRAK3	0.888019361482005	-0.07535069904066563	0.8291919365613011	0.8235203327494113	
RBMS1P1	1.919411370987528	0.01437373969388798	0.7543919662816926	0.9735641135432426	0.9827593194628348
MIR6502	0.0				
AC078889.1	0.0				
PDCL3P7	0.0				
RN7SKP166	0.0				
HELB	280.76678919894044	3.0178705241718853	0.1467780625425285	2.2307455202158194e-94	5.184023794569235e-93
GRIP1	19.60798570540299	0.9619768034470655	0.48308872346061205	0.02137480275429401	0.03937802104291355
OSBPL9P5	0.0				
OSBPL9P4	0.0				
AC073530.1	0.0				
AC073530.2	0.17343631663636513	-0.09879618493729586	0.9004711365801991	0.9188618098995333	
RAB11AP2	0.0				
GGTA2P	1.8284132209582282	-0.2950148296004187	0.8151037393162588	0.4812002056236571	0.5811851950437539
CAND1	3822.5918617264365	0.584136890136166	0.052904918916990694	1.922928806157033e-28	1.3770455401360951e-27
AC078983.1	1.4538621694935112	-0.2984301356213251	0.8534657769417947	0.44056196724276997	0.5414250178329816
MRPL40P1	0.467606407314701	-0.2365963753165499	0.9246302138841871	0.47624330609237664	
NTAN1P3	0.0				
LINC02420	0.0				
LINC02408	0.0				
LINC02442	0.0				
DYRK2	1752.2844765444902	0.3667597619407717	0.06042405133969431	1.1743690835979207e-09	4.195656684982921e-09
AC078777.1	1.444326921104864	-0.3087155229676931	0.8499005941213071	0.43398991377620844	0.5348277747384602
LINC02421	3.9572102514329837	-0.24312473834834136	0.6820149233860126	0.5945646827030533	0.685057034359816
AC022513.1	0.0				
LINC01479	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
AC005294.1	0.0				
IFNG-AS1	0.19801473313041515	0.1121553991036035	0.9032132065560884	0.7117275189975927	
RPL39P28	0.0				
HNRNPA1P70	0.0				
AC007458.1	0.5135804000452068	-0.038905192250270365	0.8651815232731781	0.8800597451777055	
IFNG	0.0				
IL26	0.0				
IL22	0.0				
MDM1	184.82793865891193	-0.36620160771449345	0.151258916959703	0.013872777697192633	0.02649885323410813
LINC02384	0.0				
AC022511.1	0.0				
AC008033.3	0.0				
AC008033.1	0.9099379109062131	0.34915631613707243	0.9246939821588137	0.2750082977484046	
AC008033.2	0.0				
RPSAP12	2.197791369738179	0.4780257080464716	0.8641608591530043	0.28932831719413893	0.3851704471788954
AC015550.1	0.0				
RAP1B	806.2819878703971	0.9404440445319568	0.07930679328789345	1.1585237777174196e-32	9.361566246619576e-32
RPL10P12	2.638498103033229	0.6874711440175678	0.9217744627742722	0.1774757265686081	0.25554429414028484
SNORA70G	1.881897658223211	0.49078538163081986	0.9016157356293093	0.26154507886420914	0.35445232351846706
ATP5PDP4	8.262362677380676	0.6948321304089413	0.6023135060167163	0.1402957976929581	0.20922939407141744
AC090061.1	1.3881907589320939	0.13393663637971415	0.7957731934660219	0.7310099534562284	0.8021319930946401
RPL7P42	0.0				
NUP107	1383.924322109194	0.11077624563614372	0.06334457435461979	0.07975299067015214	0.12865180568163942
KRT8P39	13.805103874572927	0.9526938383677263	0.5182622253633664	0.028832554223779127	0.0517169105131719
SLC35E3	170.42277559371377	-0.7509642728884295	0.1573547780201074	1.199859048756219e-06	3.569643687856934e-06
AC025423.3	0.0				
MDM2	1182.7081590259475	0.8326573709068509	0.07145200131773682	1.4089980939328411e-31	1.1065885203580698e-30
AC025423.1	0.9362891822034103	0.3379258383642024	0.9178238863002867	0.2720149105894022	
AC025423.4	0.0				
AC025423.2	0.0				
CPM	16.031364666017918	-0.9407170140535173	0.5186174009911017	0.03155845864590811	0.056113199456715265
RNU7-4P	0.0				
AC025423.5	0.0				
PRELID2P1	0.0				
AC127894.1	0.0				
CPSF6	1380.0145010332055	-0.7558120655401387	0.0769012579673238	5.41623958285827e-23	3.2865869434494556e-22
MIR1279	0.0				
C1GALT1P1	2.2665347835810397	-0.786760181208146	1.0457105997627876	0.1356784427038313	0.2033202483322361
AC020656.2	373.4366463947204	-3.374528824753557	0.15386854178959153	1.6048390724578255e-107	4.434444354115782e-106
LYZ	17884.738056024427	0.04017350553135825	0.041839813970661784	0.34100278612463675	0.4406547922899521
AC020656.1	0.0				
YEATS4	421.6593625017927	-0.5648370271329468	0.1085242565209271	1.5517234867453998e-07	4.93597511760175e-07
RN7SL804P	0.467606407314701	-0.2365963753165499	0.9246302138841871	0.47624330609237664	
RPS26P45	1.0726250920173024	0.30742779717244645	0.8725878012212801	0.4053239844871926	0.5071137957211933
LINC02373	1.0872281254946101	0.28610124502423323	0.8737560222267691	0.4205015056917448	0.5216097183818874
FRS2	800.846814435647	1.0190025620800878	0.08332398602756579	1.014703697504531e-34	8.627075563999124e-34
MIR3913-1	0.0				
MIR3913-2	0.0				
CCT2	3484.4592801594235	-0.5780471776976847	0.056277780442091155	7.579953841104687e-25	4.861211268942825e-24
LRRC10	0.0				
BEST3	9.26353106053408	1.9742391467845055	0.7109617277675372	0.0009046331837766695	0.002057949666467046
AC025263.3	0.19801473313041515	0.1121553991036035	0.9032132065560884	0.7117275189975927	
AC025263.1	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
RAB3IP	1509.8882598336925	-0.4001682184490034	0.0646588533084346	5.45456166766171e-10	1.983461053857792e-09
AC025263.2	0.0				
MYRFL	873.0178798292711	-0.7380964217261852	0.0790964370589791	7.410915082587397e-21	4.200012854959111e-20
PRANCR	35.597139961598785	-0.22787795930795565	0.3180892378819962	0.4418007479949494	0.5426254637556638
AC078922.1	17.743883556878703	-0.9652183584506815	0.4592251648744102	0.016506665288505154	0.031045739363073775
LINC02821	0.0				
AC084032.1	2.3282136068975627	-0.5533461629822468	0.8863854198898559	0.24735783980476853	0.3386895053357774
AC092881.2	0.0				
CNOT2	2405.22213550608	0.4169135346694946	0.05749513099779677	3.7531609064735127e-13	1.5827120755420965e-12
AC092881.1	83.15183961519452	2.114016815437098	0.2306300089379946	9.996947784925874e-21	5.652878535334426e-20
KCNMB4	52.07662930555403	-1.4726657496796995	0.29978436131579295	2.5145394625696074e-07	7.875924128131348e-07
RNU4-65P	0.0				
AC025569.1	4.497357877347644	-0.17883467512714196	0.6445246530877474	0.6940032977163919	0.7708577243814896
PTPRB	835.9118647298337	-0.9243261498492885	0.0842761903683102	2.8934660208141288e-28	2.0668396311351363e-27
AC083809.1	0.0				
PTPRR	37.440260139569524	2.485436424937645	0.3603307892233212	8.642916227996459e-13	3.5919148183041775e-12
FAHD2P1	1.3594049703511348	0.7285263625106676	1.1666696128030287	0.10403684790192132	0.16198920421672164
AC084877.1	0.0				
AC123905.1	0.0				
AC025575.1	0.0				
AC025575.2	3.074362539583977	-0.13172974668110413	0.6964096362702337	0.7680261050219996	0.8298095220823264
TSPAN8	7010.709936819281	0.10505777948870999	0.05299138650739858	0.0471481255242424	0.08066159982847208
LGR5	23.29999620939447	-2.9405508228288255	0.5421641890549899	9.202746221691126e-09	3.136519613283356e-08
AC090116.1	0.0				
AC078860.3	0.0				
AC078860.2	1.3030845830931321	-0.2562024367868682	0.8455773941995364	0.4975089214794101	0.5970001664484945
ZFC3H1	1552.1000508676511	-0.23157576413081676	0.06562382950278994	0.0003993873721477879	0.0009450985982375539
AC078860.1	0.0				
THAP2	63.32653936028645	-1.2807990493942407	0.28469571867007215	2.4627387775134825e-06	7.152106539464302e-06
AC073612.1	0.0				
TMEM19	155.02200062064526	-1.158371373800829	0.17102014395948928	5.227878509929156e-12	2.0935537518199864e-11
AC011601.1	0.0				
RAB21	1208.9209174735458	1.2470190341205818	0.0780925820449709	8.017163228944887e-58	1.1015942052239736e-56
AC089984.1	0.0				
AC089984.3	0.0				
TBC1D15	2589.8004113527986	2.376085608464119	0.06219913253687337	0.0	0.0
AC089984.2	0.9351873850947007	0.4021002443439223	0.9545500789570343	0.2536693823407001	
TPH2	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
AC090109.1	0.0				
TRHDE	3.284376289855063	-0.5307618180552169	0.8099174680520389	0.27672171174339005	0.37133316817777506
TRHDE-AS1	0.0				
H3P35	0.0				
CHCHD3P2	0.0				
AC133480.1	0.0				
AC090503.2	0.0				
LINC02444	0.0				
AC090503.1	0.0				
AC087879.1	0.38408629985336445	-0.014825225783768582	0.8699162823888805	0.9846527074523279	
RNU6-1012P	0.0				
LINC02445	0.14708504533916794	-0.09459791839923727	0.8997161871829985	0.9188618098995333	
AC090052.1	0.0				
AC090015.1	23.06602347995444	-0.3983355058905966	0.38816445610917827	0.2558336959133929	0.3481879831675858
AC136188.1	0.0				
LINC02394	0.636835351864157	0.3559007753123538	0.9741460618690306	0.23846033505373915	
AC090502.3	0.0				
AC090502.2	1.2223700044263122	-0.01944179597706156	0.7925674146716962	0.958902276880116	0.9715875937303059
AC090502.1	0.30101190030038555	-0.14279219694009448	0.9072820830357291	0.6833462150452436	
VENTXP3	0.0				
ATXN7L3B	2297.7157898598603	0.4178058771703249	0.05757474225837356	3.6151959546035265e-13	1.5262364438123107e-12
AC025257.1	0.0				
AC123904.2	0.0				
AC123904.1	0.21941030936687092	0.11466038038361771	0.9038456501997624	0.7117275189975929	
AC123904.3	0.0				
AC073525.1	0.4744482169367507	-0.24806502092758334	0.9281788149513511	0.4544354391822042	
KCNC2	0.14708504533916794	-0.09459791839923727	0.8997161871829985	0.9188618098995333	
CAPS2-AS1	0.8056440180399568	0.4664841836892767	1.0375752054971425	0.1497220847728676	
CCNG2P1	0.5135804000452068	-0.038905192250270365	0.8651815232731781	0.8800597451777055	
CAPS2	191.07432354564128	1.9460120427622432	0.15439194057067912	4.226275482085001e-37	3.799958328296903e-36
AC092552.1	0.3668233993062149	0.1830002336965883	0.9160744933539858	0.5031536344759806	
AC121761.2	15.916912378687785	1.2515078718150492	0.49108000713143835	0.0034658056857272577	0.00729680591221039
GLIPR1L1	10.142676836108052	1.4812438637593273	0.6495250271433508	0.005179253538349347	0.010613324289763906
GLIPR1L2	4.616623246320171	-1.3634642801064254	1.0389353346811114	0.03730299619978092	0.06537834838293906
GLIPR1	43.98431100924888	0.8731552995186302	0.30810959342836597	0.0024982216353473794	0.005361309510674458
AC121761.1	22.927067798642174	1.2178069825081337	0.41583738007692456	0.0012150072165839642	0.0027154895949259676
KRR1	726.0473513893497	-0.5932377013198752	0.08834998648946187	1.4574730560138717e-11	5.720322969541366e-11
AC078923.1	3.524042984719364	-1.799036428310762	1.34187274866802	0.026003121788598076	0.047074043902688975
AC022507.1	0.0				
AC078820.3	3.235904956675778	-0.3539983455090666	0.750904702736257	0.4459340828244541	0.5467222795647683
RPL10P13	1.3407439575821238	-0.5399673632765145	0.9874574517726665	0.18430126438499816	0.2640299727134097
AC078820.1	2.1875302365523495	-0.7210774628413438	1.0255378336121155	0.1531673831342727	0.2257966522740871
AC078820.2	4.382909949659676	-5.139957878440777	2.5318992408848238	0.00018245576803192605	0.0004477507627063122
AC011611.6	0.0				
RN7SL734P	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
AC011611.2	0.96851915530681	-0.27796315369186037	0.8887638809309958	0.38648750542216004	0.4881017723569089
AC011611.1	0.0				
PHLDA1	1274.9901312834766	-1.949116997405342	0.08184141212787822	5.066437483353886e-126	1.7236537612287138e-124
AC011611.3	0.0				
AC011611.4	0.0				
NAP1L1	11909.690045205145	0.9851595475927264	0.04861216908144129	1.3301754356344142e-91	2.978173421008355e-90
AC011611.5	1.3171926417991806	0.11268026450828314	0.809452562586762	0.7618642090023566	0.8255138084058818
AC233290.2	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
AC233290.1	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
RNU6-1271P	0.0				
LNCOG	0.0				
RN7SKP172	0.0				
BBS10	182.14596337510827	-1.6903261331698956	0.16618641395051942	6.155386375783821e-25	3.9599302811615505e-24
OSBPL8	1204.8340845814878	-0.35279626737283143	0.07186771747398152	8.71673651192695e-07	2.6215000781422993e-06
AC107032.2	1.5125195094432606	-0.31513459401948024	0.8576722577867174	0.4188901482865617	0.5202660187401696
AC107032.3	1.6349140482604598	-0.7391007352807366	1.1116263985715058	0.11191913633862076	0.1724139101958437
RPL7AP9	0.9360998268960967	-0.4811635085349332	1.039113516273247	0.1692486063183686	
YWHAQP7	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
AC107032.1	0.8409435716427895	-0.2344318468390754	0.8713918767599116	0.46384406076925816	
RPL7P43	0.0				
AC093014.1	1.104769803779034	0.2765322042124987	0.8604711138176278	0.44668537414574533	0.5472584193465068
ZDHHC17	417.6134627058678	-0.05526088453266821	0.09993205076662756	0.5773444113183739	0.6696293290580339
CSRP2	4.52903842409813	2.193905262979316	1.1033612470202963	0.005820988662800529	0.011821453896364112
AC124784.1	0.0				
AC025161.1	1.0933216121428273	-0.3864915881417559	0.9176512927427019	0.28906621606667665	0.38488936496672504
E2F7	579.9954517057246	-1.0986928401670781	0.09620668051898372	1.510880952121151e-30	1.1514813526122112e-29
AC079030.1	0.0				
LINC02464	0.0				
NAV3	21.99606531830182	0.2216262819877661	0.3870077267018279	0.5277422004987925	0.6255274523384411
AC073591.1	0.0				
AC138331.1	0.0				
AC073571.1	0.0				
PRXL2AP1	0.0				
LINC02424	0.0				
AC128707.1	0.14708504533916794	-0.09459791839923727	0.8997161871829985	0.9188618098995333	
AC130415.1	0.0				
AC079362.1	0.0				
AC068993.1	0.887691316881829	-0.2561396310560928	0.8755263747163834	0.4310758441678084	
AC068993.2	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
SYT1	2.010575038995941	0.3181694656240663	0.8069858500679159	0.4611258884080434	0.561519341083971
AC090709.1	3.037184867482109	-0.8062898554256451	0.9895422579465857	0.1315174602414721	0.19768625541669593
AC027288.3	1.9099096942956364	0.23032567630024525	0.7874243666807325	0.5817166789098385	0.6732320211839371
MIR1252	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
AC027288.2	0.3945073907784644	-0.2067459201267982	0.917173443963885	0.5457538897821405	
AC027288.1	0.35684801628947255	0.013540917505809024	0.873908012346186	0.8671515185621927	
NOP56P3	5.491090512364176	0.016223640638482598	0.5980073203405835	0.9727851441787702	0.9821480169682993
PAWR	1603.4077570242916	0.4997679204616383	0.07291719148280708	6.062678132397483e-12	2.42101094684283e-11
AC073569.2	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
PPP1R12A	1698.8112184086835	0.3584082063524632	0.06692806164239229	7.854640990826174e-08	2.543888730276436e-07
AC073569.3	1.8319670727265773	0.32857988633755525	0.8193925562826071	0.43692983893706994	0.5376904350769135
AC073569.1	0.7693173637260172	0.25941770116056156	0.8956340328227274	0.37767608065956404	
RNA5SP363	0.0				
PPP1R12A-AS1	16.414953234662196	-3.181684511551779	0.6745815800132731	4.437363311308834e-07	1.3619856124036245e-06
SNRPGP20	0.0				
RPL7P38	0.20067460020025704	-0.11004136167269916	0.9024572810410709	0.805876960725246	
RNU7-106P	0.0				
OTOGL	12.669485459204127	-1.8454845781388622	0.6209242900422762	0.0005882915417989635	0.001366568562034131
AC078817.1	1.7757879436432287	0.4089477139803878	0.8690206073266882	0.34141453246875264	0.4411365463433507
RN7SKP261	0.0				
PTPRQ	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
AKIRIN1P1	0.0				
AC074031.1	0.0				
MYF6	0.0				
MYF5	0.0				
LINC01490	0.0				
LIN7A	1.0447517452377393	-0.12564628246059656	0.8279245567523604	0.7193808924730375	0.793019960185564
MIR617	0.0				
AC078886.1	0.0				
MIR618	0.0				
ACSS3	0.0				
AC078955.1	0.0				
MIR4699	0.0				
PPFIA2	0.4028220090199784	0.2283576185749063	0.9253363051231568	0.4328472571897374	
PPFIA2-AS1	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
AC069228.1	0.0				
AC079363.1	0.0				
AC091515.1	0.0				
LINC02426	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
AC011602.1	0.0				
CCDC59	700.5517681357389	0.3190182470837165	0.08397417537768413	0.0001360359751840346	0.00033763863793623137
METTL25	51.36303919611004	-0.8833543631251248	0.2853529563812226	0.0010627317146850528	0.0023935760627568515
AC089998.3	0.5177623425974146	0.17063731234319016	0.8825134548815132	0.5793744960636861	
AC089998.4	0.0				
AC089998.2	0.0				
AC089998.1	0.19801473313041515	0.1121553991036035	0.9032132065560884	0.7117275189975927	
AC091214.1	1.774572886776358	0.31296717499596066	0.8151637556923778	0.4577524350118449	0.5581013060965552
TMTC2	693.6756749631018	-0.01490102330651621	0.08142027869588393	0.8614463339185434	0.900431380445927
RNU6-977P	0.0				
RPL6P25	0.8336560541123823	0.18528535461094964	0.8546023412326024	0.5759609290963869	
AC090680.1	0.0				
AC093025.1	0.0				
AC090679.3	0.0				
AC090679.2	0.0				
AC090679.1	0.0				
AC087888.1	0.0				
AC093027.1	0.0				
SLC6A15	0.0				
AC128657.1	0.0				
